strain_rmse,E,theta_deg,a_fixed,b_fixed,c_fixed,x0_prime,y0_prime,h,pmax,tpeak,d,nu,alpha
271.5279994806002,4627595258.67786,-33.315473248127795,166.573007705173,103.57254744931637,19.3792772031558,-65.38552386445826,-586.9124765055401,521.8869140309307,2232421.2815100383,369471.5262964957,0.9049509522287638,0.2516238066792288,0.9544789308413156
185.7079520263915,2612021986.796486,48.13430655121857,159.39605784895895,433.9639828269411,7.848866592423959,-1167.1451727895892,-780.0304229497497,302.47776837220334,2155023.5479438473,291089.38686143147,0.6993426245245778,0.20886123010748553,0.5687663671913828
98.2102138063669,7408108598.093701,85.94240008761568,239.8659764450618,462.75612047728606,5.270044292006393,-1825.9909936349381,-575.6832067303769,355.1209415481181,669698.7706631046,584748.128394447,0.37458717631700045,0.222100996887894,0.35335864943957235
97.89667713586064,5752002800.84023,-2.1966664076166467,81.5358847756722,170.97928407523324,2.042298975443067,1526.3150743971305,-667.1900726844133,291.75297533841734,2814206.637083942,411712.072145352,0.9554596509264263,0.22669946053626278,0.9537672589862644
101.30476164215318,2776513029.8627605,16.599803982201507,112.07959008843409,241.2862382283019,5.539605271049201,1334.9595468108741,-41.05199365717658,569.3938080810528,2008898.9458018271,543395.5589092959,0.8529872465520356,0.3411159659668017,1.0909276876365572
98.20464172214737,7171117506.263909,15.52662719528081,124.647734209048,126.81549396514242,13.852846351350463,-1694.6562435364851,287.256700621896,482.20941214855435,784910.8094902508,540632.5984407552,0.5140624276211567,0.17237726682973892,0.582699949892189
137.75639898834763,3887972555.363552,11.691340577551088,287.4693906530682,210.8531895852073,16.6035255258872,854.8021398965652,-636.5648315666194,599.8730576841197,2225009.3897567736,274458.89260416676,1.5000530119950637,0.16273434278344343,0.37933449459926427
99.23908116014928,4651903700.2296295,-33.6124789170183,188.2087762382315,183.44895154760206,17.846663830421086,-282.61131144417413,-1337.1290577762325,400.6841786906715,681738.8660717546,585613.100213497,1.24719681621487,0.1977510417315681,0.5182529496151747
104.35828833119994,5823105772.9326105,51.04820537224785,174.58039604700866,465.17685719172397,9.228260708159654,209.86657497778015,-1512.5331465816403,539.0572785024854,886776.3478420104,244574.54943270294,0.643115957188158,0.2692670068126794,1.131958801670245
99.21366865004867,2998482310.5153317,2.815134595867633,216.9595176751165,54.845743249013,11.73484997305046,232.8158234752782,-1308.6881710165876,490.1885881624071,1522096.646820629,489963.58315866976,0.5726720172265697,0.22270226845693786,0.378004148873585
225.02892486155025,2351943909.6697664,27.759230681110168,128.8371420155854,317.29269610698617,7.870830454777147,185.155879339148,528.5205535200812,469.1294471354164,2856417.698660224,199003.6365571671,0.2948967004919273,0.26093533371593564,0.4722227966689668
101.13036432985513,2732888154.988688,-46.94690906818675,253.2904080713172,165.39447827234494,9.654406557859375,1145.5028328768708,-85.50388843792052,715.14918188927,2040166.7704489564,513542.19701489154,0.6849462304915195,0.25982480684129533,0.33809761603545735
259.20905430566904,5589866496.238232,-86.19564791835806,236.81685694763763,496.9097891831466,19.181473658395838,321.5193867136036,990.6405987821677,379.08360589781176,1585746.0832435307,487787.2269364155,0.29621466440296496,0.2079645899745798,0.4856746528780673
280.4881171970124,2438842774.101346,-69.88695670999503,101.37529249641202,329.55124882418636,19.189431732122493,33.67395204639092,1477.3808359237978,448.67653577308033,2335042.6712023807,330398.54342967947,0.8675753374316236,0.179784407059783,1.056803664198781
