time_s,eXX_S1,eXX_S2,eXX_S3,eXX_S4,eYY_S1,eYY_S2,eYY_S3,eYY_S4,eXY_S1,eXY_S2,eXY_S3,eXY_S4,eZZ_S1,eZZ_S2,eZZ_S3,eZZ_S4
492271.4285714286,-19.524800910291418,107.7446889544538,159.23795191951265,101.95472544905357,71.73455883219562,-14.865736894781012,21.959010443916245,203.07373595995676,-10.877461761206634,-1.9100160218781554,3.3518911582372444,-30.420852128137057,-11.44341848729001,-43.02003149697912,-124.33479037052652,-244.4308754244314
495942.8571428572,-19.45203787576063,107.34315704849884,158.64452017865315,101.57477098792951,71.46722580250996,-14.810336784328129,21.87717584583077,202.3169414948126,-10.836924747314685,-1.9028979691823653,3.3393996725001647,-30.3074828024253,-11.400772323656037,-42.85970883598434,-123.87143216847994,-243.51995539453628
499614.2857142857,-19.379546007077746,106.9431215306541,158.05329997861548,101.19623250229733,71.20088904226435,-14.755143133350494,21.79564622057004,201.56296737401163,-10.796538802627234,-1.8958064433186,3.3269547387567346,-30.19453596994154,-11.358285089390497,-42.69998364911353,-123.4098007624715,-242.61243008840296
503285.7142857143,-19.307324293689597,106.54457682433315,157.46428307765493,100.8191047152442,70.93554483866357,-14.700155172435974,21.714420431592487,200.81180308698265,-10.756303364155016,-1.8887413454293727,3.314556183521738,-30.082010056181055,-11.31595619221161,-42.54085370976102,-122.94988971725402,-241.70828685492117
506957.1428571429,-19.235371728808968,106.14751737373209,156.87746126474184,100.4433823695228,70.67118949274885,-14.645372135039889,21.633497346592073,200.06343816232385,-10.716217871006812,-1.881702577025606,3.3022038339564896,-29.969903492506965,-11.273785042044915,-42.38231679961915,-122.49169262156241,-240.80751309012783
510628.5714285714,-19.16368730940074,105.75193764375122,156.29282635944597,100.06906022747778,70.40781931934637,-14.590793257474145,21.5528758374825,199.31786216765744,-10.676281764381688,-1.8746900399852604,3.289897517866413,-29.858214716128202,-11.231771051014947,-42.224370708647214,-122.0352030880246,-239.91009623703115
514300.0,-19.09227003616769,105.35783211991901,155.71037021182354,99.69613307097313,70.14543064701577,-14.536417778896759,21.47255478038151,198.5750647094841,-10.636494487561233,-1.867703636551971,3.277637063698651,-29.746942170077695,-11.189913633437072,-42.0670132350407,-121.58041475307233,-239.0160237854358
517971.4285714286,-19.021118913536743,104.96519530831456,155.13008470230238,99.32459570131893,69.88401981799899,-14.482244941301163,21.3925330555953,197.83503543303732,-10.596855485901706,-1.8607432693336752,3.2654223005396807,-29.636084303190763,-11.14821220580934,-41.910242185200424,-121.12732127685243,-238.12528327176696
521642.8571428572,-18.95023294964504,104.57402173549085,154.5519617415706,98.95444293919988,69.62358318816959,-14.4282739895056,21.312809547602708,197.09776402214032,-10.557364206826383,-1.8538088413012708,3.25325305811291,-29.52563957008345,-11.10666618680434,-41.75405537370227,-120.67591634313843,-237.23786227889926
525314.2857142857,-18.87961115632602,104.18430594839909,153.97599327046183,98.58566962460154,69.36411712698131,-14.37450417114271,21.233383145039863,196.36324019906135,-10.518020099817816,-1.8469002557872443,3.2411291667763176,-29.415606431130982,-11.065274997261076,-41.598450623266324,-120.22619365924245,-236.35374843598078
528985.7142857143,-18.8092525490958,103.79604251431243,153.4021712598443,98.21827061673996,69.10561801741817,-14.32093473664894,21.154252740684566,195.63145372437043,-10.478822616410188,-1.84001741648434,3.229050457520105,-29.305983352446265,-11.024038060176927,-41.4434257647269,-119.77814695592785,-235.47292941826376
532657.1428571428,-18.73915614713931,103.40922602074973,152.8304877105082,97.8522407939891,68.84808225594358,-14.26756493925413,21.075417231440923,194.90239439679738,-10.439771210181606,-1.8331602274442025,3.2170167619643,-29.196768805858568,-10.982954800699554,-41.28897863700211,-119.33176998732091,-234.59539294692945
536328.5714285714,-18.66932097329673,103.02385107540098,152.26093465305414,97.48757505380978,68.59150625245012,-14.214394034971171,20.996875518323943,194.17605205308877,-10.400865336746586,-1.826328593076055,3.20502791235644,-29.08796126889215,-10.94202464611897,-41.13510708706376,-118.88705653082512,-233.7211267889189
540000.0,-18.599746054049778,102.63991230605129,151.69350414778262,97.12426831267796,68.3358864302098,-14.161421282585474,20.918626506444244,193.45241656786635,-10.362104453748342,-1.8195224181453544,3.193083741569222,-28.979559224745163,-10.901247025859458,-40.9818089699072,-118.4440003870334,-232.85011875676233
